Date;Hour;Weather;Temp °c;Feels Like °c;Wind km/h;Gust km/h;Cloud %;Humidity %;Precip mm;Pressure mb
12/09/2018;12:00;Partlycloudy;24;25;10 N;12;0.33;0.51;0.0;1018
12/09/2018;15:00;Sunny;23;25;17 NNE;22;0.09;0.6;0.0;1017
12/09/2018;18:00;Clear;19;19;14 NE;23;0.18;0.78;0.0;1018
12/09/2018;21:00;Partlycloudy;19;19;13 ENE;21;0.25;0.77;0.0;1017
13/09/2018;0:00;Clear;18;19;10 ENE;16;0.19;0.79;0.0;1016
13/09/2018;3:00;Clear;18;18;10 ENE;16;0.2;0.83;0.0;1015
13/09/2018;6:00;Cloudy;20;20;9 ENE;11;0.85;0.76;0.0;1014
13/09/2018;9:00;Overcast;23;25;13 NE;15;0.95;0.65;0.0;1014
13/09/2018;12:00;Thunderyoutbreakspossible;25;26;12 NNE;14;0.84;0.62;0.0;1012
13/09/2018;15:00;Thunderyoutbreakspossible;23;25;18 NNE;24;0.53;0.73;0.0;1012
13/09/2018;18:00;Thunderyoutbreakspossible;20;20;7 NNE;11;0.7;0.86;0.0;1012
13/09/2018;21:00;Patchylightrainwiththunder;19;19;6 NNW;10;0.48;0.89;0.2;1012
14/09/2018;0:00;Partlycloudy;18;18;8 SSW;12;0.51;0.86;0.0;1012
14/09/2018;3:00;Cloudy;18;18;10 SSW;15;0.78;0.85;0.0;1012
14/09/2018;6:00;Partlycloudy;19;19;9 SSW;10;0.44;0.76;0.0;1013
14/09/2018;9:00;Patchyrainpossible;22;22;8 W;9;0.42;0.65;0.2;1014
14/09/2018;12:00;Partlycloudy;22;25;14 NW;17;0.46;0.66;0.0;1014
14/09/2018;15:00;Partlycloudy;22;22;11 NW;14;0.27;0.69;0.0;1015
14/09/2018;18:00;Clear;19;19;9 WSW;16;0.14;0.8;0.0;1016
14/09/2018;21:00;Partlycloudy;18;18;9 SW;16;0.27;0.81;0.0;1016
15/09/2018;0:00;Partlycloudy;18;19;5 SW;8;0.34;0.78;0.0;1016
15/09/2018;3:00;Partlycloudy;17;18;6 SSW;12;0.27;0.8;0.0;1016
15/09/2018;6:00;Sunny;21;21;6 WSW;7;0.17;0.69;0.0;1017
15/09/2018;9:00;Sunny;24;26;8 WNW;10;0.16;0.56;0.0;1017
15/09/2018;12:00;Sunny;24;26;10 WNW;12;0.11;0.54;0.0;1017
15/09/2018;15:00;Sunny;24;26;7 NW;8;0.08;0.58;0.0;1017
15/09/2018;18:00;Clear;20;21;4 S;7;0.09;0.72;0.0;1018
15/09/2018;21:00;Clear;19;20;8 SSE;15;0.18;0.73;0.0;1018
16/09/2018;0:00;Clear;19;20;6 S;12;0.24;0.72;0.0;1018
16/09/2018;3:00;Clear;18;19;8 S;16;0.23;0.68;0.0;1018
16/09/2018;6:00;Sunny;22;25;8 SSW;10;0.25;0.57;0.0;1019
16/09/2018;9:00;Patchyrainpossible;25;26;9 NW;11;0.2;0.53;0.5;1019
16/09/2018;12:00;Sunny;26;27;12 N;13;0.16;0.52;0.0;1019
16/09/2018;15:00;Sunny;25;26;13 NNE;16;0.1;0.59;0.0;1019
16/09/2018;18:00;Clear;21;21;13 NE;22;0.15;0.75;0.0;1021
16/09/2018;21:00;Patchyrainpossible;20;20;12 ENE;21;0.15;0.78;0.2;1022
17/09/2018;0:00;Clear;19;19;9 ENE;15;0.11;0.82;0.0;1022
17/09/2018;3:00;Clear;18;18;13 ENE;22;0.1;0.84;0.0;1022
17/09/2018;6:00;Partlycloudy;21;21;17 ENE;20;0.27;0.71;0.0;1022
17/09/2018;9:00;Sunny;24;25;21 NE;24;0.02;0.55;0.0;1022
17/09/2018;12:00;Sunny;24;25;20 NNE;23;0;0.51;0.0;1021
17/09/2018;15:00;Sunny;22;22;22 NNE;29;0;0.61;0.0;1021
17/09/2018;18:00;Clear;18;18;16 NE;27;0.1;0.78;0.0;1022
17/09/2018;21:00;Clear;17;17;15 ENE;26;0.19;0.83;0.0;1022
18/09/2018;0:00;Partlycloudy;17;17;12 ENE;19;0.31;0.86;0.0;1021
18/09/2018;3:00;Partlycloudy;16;16;12 ENE;20;0.39;0.87;0.0;1021
18/09/2018;6:00;Partlycloudy;19;19;13 ENE;15;0.45;0.73;0.0;1021
18/09/2018;9:00;Sunny;22;25;18 NE;21;0.1;0.59;0.0;1021
18/09/2018;12:00;Sunny;23;25;19 NNE;22;0.23;0.57;0.0;1020
18/09/2018;15:00;Sunny;21;21;23 NE;29;0.19;0.67;0.0;1020
18/09/2018;18:00;Clear;18;18;15 NE;26;0.23;0.82;0.0;1021
18/09/2018;21:00;Partlycloudy;17;17;15 ENE;26;0.32;0.84;0.0;1021
19/09/2018;0:00;Partlycloudy;17;17;13 ENE;22;0.3;0.87;0.0;1021
19/09/2018;3:00;Partlycloudy;16;16;13 ENE;21;0.52;0.88;0.0;1020
19/09/2018;6:00;Cloudy;19;19;14 ENE;17;0.81;0.78;0.0;1020
19/09/2018;9:00;Sunny;22;25;17 NE;20;0.21;0.64;0.0;1020
19/09/2018;12:00;Sunny;24;26;19 NE;22;0.03;0.53;0.0;1019
19/09/2018;15:00;Sunny;22;22;23 NE;31;0.03;0.59;0.0;1019
19/09/2018;18:00;Clear;18;18;17 NE;28;0.02;0.76;0.0;1020
19/09/2018;21:00;Clear;17;17;15 ENE;26;0.02;0.82;0.0;1019
20/09/2018;0:00;Clear;16;17;9 ENE;14;0.12;0.86;0.0;1019
20/09/2018;3:00;Clear;16;16;10 ENE;17;0.2;0.88;0.0;1019
20/09/2018;6:00;Partlycloudy;19;19;11 ENE;12;0.35;0.76;0.0;1018
20/09/2018;9:00;Sunny;23;25;14 NE;16;0.02;0.6;0.0;1017
20/09/2018;12:00;Sunny;25;26;14 NNE;16;0;0.54;0.0;1017
20/09/2018;15:00;Sunny;22;25;19 NNE;24;0;0.64;0.0;1016
20/09/2018;18:00;Partlycloudy;18;18;13 NE;23;0.4;0.87;0.0;1017
20/09/2018;21:00;Partlycloudy;18;18;12 ENE;21;0.46;0.89;0.0;1017
21/09/2018;0:00;Partlycloudy;18;18;8 ENE;12;0.39;0.86;0.0;1017
21/09/2018;3:00;Partlycloudy;17;17;8 ENE;13;0.29;0.88;0.0;1017
21/09/2018;6:00;Partlycloudy;20;20;9 ENE;11;0.37;0.76;0.0;1017
21/09/2018;9:00;Sunny;23;26;12 NE;13;0;0.59;0.0;1016
21/09/2018;12:00;Sunny;25;26;14 NNE;16;0;0.52;0.0;1016
21/09/2018;15:00;Sunny;23;25;17 NE;22;0.06;0.63;0.0;1016
21/09/2018;18:00;Clear;19;19;13 ENE;24;0.22;0.83;0.0;1017
21/09/2018;21:00;Partlycloudy;18;18;12 ENE;21;0.32;0.86;0.0;1017
22/09/2018;0:00;Cloudy;17;17;8 E;15;0.79;0.87;0.0;1017
22/09/2018;3:00;Cloudy;16;17;8 E;16;0.71;0.86;0.0;1017
22/09/2018;6:00;Partlycloudy;20;20;8 E;9;0.51;0.71;0.0;1017
22/09/2018;9:00;Partlycloudy;24;26;9 NE;11;0.5;0.51;0.0;1017
22/09/2018;12:00;Partlycloudy;26;27;11 NNE;13;0.46;0.48;0.0;1016
22/09/2018;15:00;Sunny;24;26;12 NNE;15;0.07;0.58;0.0;1016
22/09/2018;18:00;Clear;20;20;9 ENE;16;0.05;0.8;0.0;1017
22/09/2018;21:00;Clear;18;20;5 E;9;0.03;0.83;0.0;1018
23/09/2018;0:00;Clear;18;22;4 SE;4;0;0.84;0.0;1018
23/09/2018;3:00;Clear;17;21;2 ESE;2;0;0.83;0.0;1018
23/09/2018;6:00;Sunny;21;25;2 S;2;0;0.66;0.0;1019
23/09/2018;9:00;Sunny;25;26;7 N;8;0.15;0.49;0.0;1019
23/09/2018;12:00;Sunny;26;27;10 N;12;0.04;0.46;0.0;1019
23/09/2018;15:00;Sunny;25;26;11 NNE;14;0.06;0.54;0.0;1019
23/09/2018;18:00;Clear;20;21;10 ENE;19;0.05;0.72;0.0;1019
23/09/2018;21:00;Clear;19;20;9 E;17;0.03;0.75;0.0;1020
24/09/2018;0:00;Clear;18;20;8 ESE;15;0.03;0.72;0.0;1018
24/09/2018;3:00;Clear;18;20;8 ESE;14;0.03;0.67;0.0;1017
24/09/2018;6:00;Sunny;22;24;6 SSE;7;0.03;0.53;0.0;1015
24/09/2018;9:00;Sunny;27;29;5 WSW;6;0.04;0.38;0.0;1014
24/09/2018;12:00;Sunny;28;29;10 WNW;12;0.03;0.39;0.0;1012
24/09/2018;15:00;Sunny;26;28;7 WNW;8;0.02;0.49;0.0;1012
24/09/2018;18:00;Clear;21;24;2 SSW;3;0.01;0.61;0.0;1012
24/09/2018;21:00;Clear;20;22;4 WNW;9;0.04;0.6;0.0;1015
25/09/2018;0:00;Overcast;19;19;21 N;31;0.91;0.82;0.0;1017
25/09/2018;3:00;Overcast;18;18;20 N;27;1;0.86;0.0;1019
25/09/2018;6:00;Overcast;16;16;23 NNE;31;1;0.85;0.0;1021
25/09/2018;9:00;Lightrain;15;15;23 NNE;31;1;0.84;0.8;1023
25/09/2018;12:00;Overcast;14;13;19 NNE;25;1;0.82;0.0;1023
25/09/2018;15:00;Overcast;14;13;20 NNE;27;1;0.83;0.0;1024
25/09/2018;18:00;Overcast;14;13;18 NE;25;1;0.82;0.0;1026
25/09/2018;21:00;Lightrain;14;12;23 NE;32;0.97;0.79;1.0;1027
26/09/2018;0:00;Cloudy;13;12;18 NE;25;0.76;0.8;0.0;1027
26/09/2018;3:00;Lightrainshower;13;11;24 NE;35;0.78;0.79;0.7;1027
26/09/2018;6:00;Overcast;14;11;30 NE;38;1;0.72;0.0;1027
26/09/2018;9:00;Lightrainshower;14;12;31 NE;38;0.94;0.67;0.3;1026
26/09/2018;12:00;Cloudy;16;16;31 NE;35;0.81;0.61;0.0;1027
26/09/2018;15:00;Lightrainshower;15;12;35 NE;46;0.55;0.64;0.3;1026
26/09/2018;18:00;Partlycloudy;13;10;30 NE;43;0.37;0.72;0.0;1027
26/09/2018;21:00;Partlycloudy;13;11;26 ENE;39;0.61;0.7;0.0;1027
27/09/2018;0:00;Partlycloudy;13;11;22 NE;35;0.61;0.72;0.0;1026
27/09/2018;3:00;Partlycloudy;13;11;24 ENE;38;0.53;0.78;0.0;1025
27/09/2018;6:00;Partlycloudy;15;13;25 ENE;30;0.44;0.71;0.0;1025
27/09/2018;9:00;Partlycloudy;18;18;29 ENE;34;0.28;0.59;0.0;1024
27/09/2018;12:00;Partlycloudy;19;19;26 NE;30;0.52;0.59;0.0;1024
27/09/2018;15:00;Partlycloudy;17;17;32 NE;43;0.45;0.71;0.0;1023
27/09/2018;18:00;Cloudy;15;13;20 ENE;30;0.63;0.8;0.0;1024
27/09/2018;21:00;Cloudy;15;14;20 ENE;29;0.75;0.8;0.0;1024
28/09/2018;0:00;Partlycloudy;15;14;17 NE;25;0.62;0.8;0.0;1023
28/09/2018;3:00;Cloudy;15;15;19 ENE;27;0.76;0.81;0.0;1022
28/09/2018;6:00;Cloudy;16;16;16 ENE;19;0.63;0.75;0.0;1021
28/09/2018;9:00;Sunny;20;20;19 ENE;22;0.1;0.61;0.0;1020
28/09/2018;12:00;Sunny;21;21;19 NE;22;0.13;0.58;0.0;1018
28/09/2018;15:00;Partlycloudy;19;19;18 NE;24;0.29;0.69;0.0;1017
28/09/2018;18:00;Partlycloudy;17;17;14 ENE;21;0.6;0.8;0.0;1017
28/09/2018;21:00;Clear;16;16;11 E;19;0.25;0.87;0.0;1016
29/09/2018;0:00;Partlycloudy;16;16;8 E;13;0.46;0.86;0.0;1016
29/09/2018;3:00;Partlycloudy;16;16;9 E;16;0.3;0.83;0.0;1015
29/09/2018;6:00;Sunny;20;20;9 ESE;12;0.24;0.65;0.0;1015
29/09/2018;9:00;Sunny;25;27;4 NNE;4;0.21;0.5;0.0;1014
29/09/2018;12:00;Partlycloudy;24;25;16 NNW;18;0.5;0.59;0.0;1013
29/09/2018;15:00;Lightrainshower;21;21;9 NNE;13;0.52;0.75;1.4;1013
29/09/2018;18:00;Partlycloudy;18;19;8 ENE;13;0.37;0.86;0.0;1014
29/09/2018;21:00;Clear;18;18;6 ENE;10;0.23;0.86;0.0;1015
30/09/2018;0:00;Partlycloudy;17;18;10 E;16;0.46;0.85;0.0;1015
30/09/2018;3:00;Partlycloudy;17;17;13 ENE;24;0.52;0.88;0.0;1016
30/09/2018;6:00;Partlycloudy;18;19;15 ENE;19;0.41;0.82;0.0;1016
30/09/2018;9:00;Partlycloudy;21;21;19 NE;22;0.49;0.72;0.0;1016
30/09/2018;12:00;Partlycloudy;21;21;23 NE;26;0.58;0.72;0.0;1016
30/09/2018;15:00;Lightrainshower;19;19;24 NE;32;0.73;0.8;0.3;1015
30/09/2018;18:00;Overcast;18;18;15 NE;21;1;0.89;0.0;1015
30/09/2018;21:00;Moderateorheavyrainshower;18;18;16 ENE;23;1;0.91;2.8;1014
01/10/2018;0:00;Cloudy;17;17;13 E;20;0.84;0.94;0.0;1013
01/10/2018;3:00;Partlycloudy;17;17;9 E;15;0.44;0.93;0.0;1012
01/10/2018;6:00;Sunny;19;20;8 SE;9;0.19;0.8;0.0;1011
01/10/2018;9:00;Sunny;24;26;6 SSW;7;0.22;0.56;0.0;1010
01/10/2018;12:00;Sunny;24;25;9 WNW;12;0.24;0.54;0.0;1010
01/10/2018;15:00;Thunderyoutbreakspossible;23;25;6 W;9;0.28;0.58;0.0;1010
01/10/2018;18:00;Clear;19;19;11 SW;19;0.18;0.75;0.0;1012
01/10/2018;21:00;Patchyrainpossible;18;18;12 SSW;22;0.17;0.77;0.2;1013
02/10/2018;0:00;Partlycloudy;17;17;12 SW;19;0.5;0.79;0.0;1014
02/10/2018;3:00;Overcast;17;17;13 SSW;19;1;0.81;0.0;1015
02/10/2018;6:00;Overcast;17;18;10 SW;14;1;0.82;0.0;1016
02/10/2018;9:00;Partlycloudy;21;21;11 WSW;12;0.52;0.66;0.0;1017
02/10/2018;12:00;Partlycloudy;22;25;10 WNW;12;0.26;0.6;0.0;1017
02/10/2018;15:00;Sunny;21;22;5 NW;6;0.14;0.66;0.0;1017
02/10/2018;18:00;Partlycloudy;18;19;4 E;7;0.28;0.74;0.0;1018
02/10/2018;21:00;Partlycloudy;18;18;5 SE;9;0.36;0.76;0.0;1018
03/10/2018;0:00;Clear;17;18;5 SSE;9;0.19;0.77;0.0;1018
03/10/2018;3:00;Clear;16;18;4 SSE;8;0.14;0.79;0.0;1019
03/10/2018;6:00;Sunny;19;20;6 S;7;0.08;0.65;0.0;1019
03/10/2018;9:00;Sunny;22;25;6 NW;7;0.15;0.56;0.0;1019
03/10/2018;12:00;Partlycloudy;23;25;11 N;12;0.3;0.61;0.0;1018
03/10/2018;15:00;Partlycloudy;21;21;9 N;13;0.5;0.72;0.0;1018
03/10/2018;18:00;Cloudy;18;19;4 E;7;0.68;0.85;0.0;1019
03/10/2018;21:00;Partlycloudy;18;18;2 SE;3;0.49;0.88;0.0;1021
04/10/2018;0:00;Partlycloudy;17;18;4 SW;6;0.34;0.89;0.0;1021
04/10/2018;3:00;Partlycloudy;17;17;6 NW;9;0.61;0.88;0.1;1022
04/10/2018;6:00;Overcast;17;17;12 N;16;1;0.79;0.0;1023
04/10/2018;9:00;Cloudy;17;17;13 N;16;0.85;0.74;0.1;1024
04/10/2018;12:00;Partlycloudy;18;18;8 NNE;10;0.48;0.63;0.0;1025
04/10/2018;15:00;Sunny;17;18;10 NNE;13;0.1;0.64;0.0;1026
04/10/2018;18:00;Clear;15;15;10 NE;16;0.03;0.71;0.0;1027
04/10/2018;21:00;Clear;14;15;9 ENE;12;0;0.75;0.0;1028
05/10/2018;0:00;Clear;13;14;10 ENE;14;0;0.78;0.0;1029
05/10/2018;3:00;Clear;13;12;12 ENE;19;0.04;0.79;0.0;1029
05/10/2018;6:00;Sunny;15;15;17 ENE;21;0.04;0.67;0.0;1029
05/10/2018;9:00;Sunny;18;18;20 ENE;23;0.02;0.54;0.0;1028
05/10/2018;12:00;Sunny;19;19;21 NE;24;0;0.52;0.0;1027
05/10/2018;15:00;Sunny;17;17;25 NE;34;0;0.63;0.0;1027
05/10/2018;18:00;Clear;14;12;19 ENE;31;0;0.72;0.0;1028
05/10/2018;21:00;Clear;13;11;18 ENE;30;0;0.75;0.0;1027
06/10/2018;0:00;Clear;12;12;13 ENE;18;0.02;0.8;0.0;1027
06/10/2018;3:00;Clear;12;10;15 ENE;26;0.03;0.83;0.0;1026
06/10/2018;6:00;Sunny;14;13;15 E;19;0;0.73;0.0;1026
06/10/2018;9:00;Sunny;19;19;17 ENE;19;0;0.56;0.0;1024
06/10/2018;12:00;Sunny;20;20;17 NE;19;0;0.55;0.0;1022
06/10/2018;15:00;Sunny;18;18;17 NE;25;0;0.66;0.0;1021
06/10/2018;18:00;Clear;15;15;13 ENE;20;0;0.79;0.0;1020
06/10/2018;21:00;Clear;14;14;12 ENE;19;0;0.83;0.0;1020
07/10/2018;0:00;Clear;13;15;10 ENE;13;0;0.85;0.0;1019
07/10/2018;3:00;Clear;13;14;10 E;15;0;0.83;0.0;1018
07/10/2018;6:00;Sunny;16;19;7 ENE;8;0;0.69;0.0;1017
07/10/2018;9:00;Sunny;20;22;9 NE;11;0;0.53;0.0;1016
07/10/2018;12:00;Sunny;22;23;11 NNE;12;0;0.51;0.0;1015
07/10/2018;15:00;Sunny;19;19;13 NNE;17;0;0.7;0.0;1015
07/10/2018;18:00;Clear;15;17;9 NE;12;0;0.86;0.0;1016
07/10/2018;21:00;Clear;15;17;5 NE;7;0.02;0.89;0.0;1016
08/10/2018;0:00;Clear;14;15;3 NE;5;0.18;0.89;0.0;1016
08/10/2018;3:00;Partlycloudy;13;15;4 NE;6;0.27;0.9;0.0;1016
08/10/2018;6:00;Partlycloudy;16;17;3 NE;4;0.3;0.79;0.0;1016
08/10/2018;9:00;Sunny;19;21;9 NNE;11;0;0.63;0.0;1016
08/10/2018;12:00;Sunny;21;22;10 N;12;0.03;0.57;0.0;1016
08/10/2018;15:00;Sunny;19;19;14 NNE;19;0.07;0.68;0.0;1016
08/10/2018;18:00;Clear;16;16;11 NE;17;0.08;0.83;0.0;1017
08/10/2018;21:00;Clear;15;16;10 ENE;16;0.11;0.88;0.0;1018
09/10/2018;0:00;Partlycloudy;15;15;9 ENE;15;0.51;0.9;0.0;1018
09/10/2018;3:00;Cloudy;16;16;14 ENE;21;0.75;0.87;0.0;1018
09/10/2018;6:00;Cloudy;16;16;15 NE;21;0.79;0.83;0.0;1019
09/10/2018;9:00;Cloudy;18;18;17 NE;22;0.85;0.75;0.0;1019
09/10/2018;12:00;Cloudy;18;18;17 NE;19;0.79;0.68;0.0;1019
09/10/2018;15:00;Partlycloudy;17;17;17 NE;22;0.53;0.73;0.0;1019
09/10/2018;18:00;Partlycloudy;16;16;13 NE;19;0.4;0.77;0.0;1020
09/10/2018;21:00;Partlycloudy;14;14;12 NE;20;0.32;0.84;0.0;1020
10/10/2018;0:00;Partlycloudy;14;14;8 NE;13;0.49;0.86;0.0;1020
10/10/2018;3:00;Partlycloudy;14;14;9 NE;14;0.6;0.85;0.0;1020
10/10/2018;6:00;Cloudy;16;16;13 ENE;16;0.83;0.73;0.0;1021
10/10/2018;9:00;Partlycloudy;18;18;15 NE;18;0.4;0.63;0.0;1021
10/10/2018;12:00;Sunny;19;19;16 NE;19;0.08;0.59;0.0;1020
10/10/2018;15:00;Sunny;17;17;17 NE;24;0.21;0.71;0.0;1020
10/10/2018;18:00;Partlycloudy;15;15;11 NE;18;0.44;0.86;0.0;1021
10/10/2018;21:00;Cloudy;14;14;9 NE;15;0.64;0.89;0.0;1021
11/10/2018;0:00;Cloudy;14;15;6 ENE;10;0.71;0.91;0.0;1021
11/10/2018;3:00;Partlycloudy;14;14;6 E;10;0.62;0.9;0.0;1021
11/10/2018;6:00;Partlycloudy;15;16;6 E;7;0.54;0.8;0.0;1020
11/10/2018;9:00;Patchyrainpossible;19;19;11 NE;13;0.44;0.69;0.3;1020
11/10/2018;12:00;Cloudy;19;19;14 NNE;16;0.77;0.75;0.0;1019
11/10/2018;15:00;Overcast;17;17;12 NNE;16;0.9;0.84;0.0;1019
11/10/2018;18:00;Overcast;16;16;7 NNW;10;1;0.92;0.0;1020
11/10/2018;21:00;Cloudy;16;16;1 ENE;1;0.76;0.93;0.0;1020
12/10/2018;0:00;Partlycloudy;14;16;5 SE;7;0.45;0.93;0.0;1020
12/10/2018;3:00;Partlycloudy;14;15;6 E;10;0.33;0.93;0.0;1020
12/10/2018;6:00;Partlycloudy;16;16;9 ENE;11;0.39;0.83;0.0;1021
12/10/2018;9:00;Sunny;19;20;14 NE;16;0.24;0.69;0.0;1021
12/10/2018;12:00;Partlycloudy;20;20;17 NNE;20;0.42;0.69;0.0;1020
12/10/2018;15:00;Cloudy;18;18;18 NE;26;0.79;0.8;0.0;1020
12/10/2018;18:00;Overcast;17;17;15 NE;22;0.98;0.84;0.0;1022
12/10/2018;21:00;Overcast;17;17;14 NE;21;0.91;0.82;0.1;1022
13/10/2018;0:00;Overcast;16;17;13 NE;19;0.9;0.85;0.0;1021
13/10/2018;3:00;Overcast;16;17;12 NE;17;0.9;0.87;0.0;1021
13/10/2018;6:00;Overcast;17;17;12 NE;16;1;0.86;0.0;1021
13/10/2018;9:00;Overcast;17;18;14 NE;19;0.96;0.83;0.1;1021
13/10/2018;12:00;Overcast;18;18;17 NNE;21;1;0.83;0.0;1021
13/10/2018;15:00;Lightrainshower;17;17;16 NNE;23;0.94;0.87;0.2;1021
13/10/2018;18:00;Overcast;17;17;12 NNE;16;0.91;0.9;0.0;1021
13/10/2018;21:00;Lightrainshower;16;16;11 NNE;16;0.9;0.93;0.2;1021
14/10/2018;0:00;Cloudy;16;16;7 NE;10;0.79;0.94;0.0;1021
14/10/2018;3:00;Mist;15;15;6 NE;10;0.65;0.95;0.1;1021
14/10/2018;6:00;Cloudy;17;17;5 E;6;0.85;0.88;0.0;1021
14/10/2018;9:00;Cloudy;19;20;9 NE;11;0.72;0.75;0.0;1021
14/10/2018;12:00;Partlycloudy;20;20;15 NNE;18;0.45;0.72;0.0;1021
14/10/2018;15:00;Cloudy;18;18;18 NNE;26;0.69;0.84;0.0;1020
14/10/2018;18:00;Cloudy;16;17;12 NNE;17;0.7;0.9;0.0;1021
14/10/2018;21:00;Partlycloudy;16;16;11 NE;17;0.59;0.9;0.0;1021
15/10/2018;0:00;Partlycloudy;15;15;6 NE;9;0.38;0.93;0.0;1021
15/10/2018;3:00;Partlycloudy;14;15;8 ENE;13;0.54;0.94;0.0;1020
15/10/2018;6:00;Cloudy;17;17;11 ENE;14;0.8;0.85;0.0;1020
15/10/2018;9:00;Partlycloudy;19;20;12 NE;14;0.39;0.71;0.1;1020
15/10/2018;12:00;Partlycloudy;20;20;15 NE;18;0.36;0.69;0.0;1019
15/10/2018;15:00;Partlycloudy;18;18;15 NE;22;0.27;0.79;0.0;1019
15/10/2018;18:00;Clear;16;16;10 NE;17;0.23;0.89;0.0;1020
15/10/2018;21:00;Clear;15;16;8 ENE;13;0.24;0.9;0.1;1020
16/10/2018;0:00;Partlycloudy;15;15;5 NE;9;0.56;0.92;0.0;1020
16/10/2018;3:00;Cloudy;15;15;5 NE;8;0.64;0.92;0.0;1021
16/10/2018;6:00;Cloudy;16;17;6 NE;7;0.72;0.86;0.0;1021
16/10/2018;9:00;Partlycloudy;19;20;8 NNE;9;0.26;0.72;0.0;1020
16/10/2018;12:00;Sunny;20;21;10 N;12;0.15;0.67;0.0;1019
16/10/2018;15:00;Partlycloudy;18;19;12 N;17;0.26;0.8;0.0;1019
16/10/2018;18:00;Cloudy;16;17;8 NNE;12;0.8;0.91;0.0;1020
16/10/2018;21:00;Cloudy;16;16;7 NE;11;0.72;0.93;0.0;1020
17/10/2018;0:00;Overcast;16;16;5 E;7;0.88;0.93;0.0;1019
17/10/2018;3:00;Cloudy;15;16;9 ENE;13;0.87;0.93;0.0;1018
17/10/2018;6:00;Cloudy;17;17;11 ENE;14;0.87;0.85;0.0;1019
17/10/2018;9:00;Partlycloudy;19;19;13 NE;15;0.48;0.73;0.0;1018
17/10/2018;12:00;Partlycloudy;20;20;14 NNE;17;0.43;0.7;0.0;1017
17/10/2018;15:00;Thunderyoutbreakspossible;18;19;14 NE;20;0.7;0.81;0.0;1016
17/10/2018;18:00;Thunderyoutbreakspossible;17;17;12 NE;18;1;0.89;0.0;1018
17/10/2018;21:00;Thunderyoutbreakspossible;16;16;10 ENE;16;0.64;0.92;0.0;1017
18/10/2018;0:00;Mist;15;16;4 ENE;6;0.52;0.94;0.0;1017
18/10/2018;3:00;Mist;15;16;6 NE;10;0.7;0.95;0.0;1017
18/10/2018;6:00;Thunderyoutbreakspossible;17;17;6 ENE;7;0.81;0.88;0.0;1017
18/10/2018;9:00;Thunderyoutbreakspossible;20;20;7 N;8;0.45;0.74;0.0;1016
18/10/2018;12:00;Thunderyoutbreakspossible;21;21;10 NNE;12;0.38;0.71;0.0;1016
18/10/2018;15:00;Partlycloudy;19;19;11 N;16;0.34;0.81;0.0;1015
18/10/2018;18:00;Cloudy;16;17;9 NNE;14;0.81;0.93;0.0;1017
18/10/2018;21:00;Cloudy;16;16;6 NE;9;0.75;0.93;0.0;1017
19/10/2018;0:00;Mist;15;16;4 ENE;7;0.6;0.95;0.0;1017
19/10/2018;3:00;Mist;15;15;4 NE;6;0.51;0.95;0.0;1016
19/10/2018;6:00;Cloudy;16;17;4 NE;5;0.65;0.88;0.0;1017
19/10/2018;9:00;Partlycloudy;19;20;7 N;8;0.36;0.74;0.0;1017
19/10/2018;12:00;Sunny;20;21;7 NNW;8;0.19;0.7;0.0;1016
19/10/2018;15:00;Partlycloudy;18;19;9 N;13;0.3;0.8;0.0;1016
19/10/2018;18:00;Partlycloudy;16;16;6 NE;10;0.53;0.92;0.0;1017
19/10/2018;21:00;Mist;15;16;5 NE;8;0.51;0.95;0.0;1017
20/10/2018;0:00;Mist;15;16;3 NE;4;0.53;0.95;0.0;1017
20/10/2018;3:00;Mist;15;15;4 NNE;6;0.76;0.95;0.0;1017
20/10/2018;6:00;Cloudy;16;16;3 NE;4;0.77;0.9;0.0;1018
20/10/2018;9:00;Cloudy;18;18;7 N;8;0.75;0.78;0.0;1017
20/10/2018;12:00;Partlycloudy;19;19;9 N;10;0.54;0.73;0.0;1016
20/10/2018;15:00;Partlycloudy;17;17;10 N;14;0.62;0.8;0.0;1017
20/10/2018;18:00;Cloudy;16;16;8 NNE;11;0.79;0.89;0.0;1017
20/10/2018;21:00;Cloudy;15;15;7 NNE;12;0.85;0.9;0.0;1017
21/10/2018;0:00;Overcast;14;15;8 NNW;10;1;0.88;0.0;1017
21/10/2018;3:00;Cloudy;14;15;5 NNW;7;0.65;0.88;0.0;1017
21/10/2018;6:00;Cloudy;15;15;5 NW;7;0.7;0.85;0.0;1017
21/10/2018;9:00;Cloudy;17;17;6 NNW;7;0.77;0.72;0.0;1017
21/10/2018;12:00;Partlycloudy;18;18;10 N;11;0.61;0.69;0.0;1017
21/10/2018;15:00;Partlycloudy;16;16;9 NNE;13;0.46;0.77;0.0;1018
21/10/2018;18:00;Partlycloudy;14;14;8 NE;13;0.39;0.86;0.0;1018
21/10/2018;21:00;Partlycloudy;14;14;7 NE;11;0.3;0.89;0.0;1019
22/10/2018;0:00;Partlycloudy;13;13;7 ENE;11;0.41;0.91;0.0;1019
22/10/2018;3:00;Partlycloudy;13;13;8 ENE;13;0.45;0.91;0.0;1019
22/10/2018;6:00;Partlycloudy;14;14;8 ENE;10;0.35;0.84;0.0;1020
22/10/2018;9:00;Sunny;17;18;13 NE;15;0.2;0.67;0.0;1019
